CodigoEstacion;NombreEstacion;Latitud;Longitud;Altitud;Categoria;Entidad;AreaOperativa;Departamento;Municipio;FechaInstalacion;FechaSuspension;IdParametro;Etiqueta;DescripcionSerie;Frecuencia;Fecha;Valor;Grado;Calificador;NivelAprobacion
29045120;FLORES LAS [29045120];11.04;-7.482.083.333;8;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 02 - Atlántico-Bolivar-Sucre;Atlantico;Barranquilla;15/04/1971 0:00;;RAD SOLAR;RSGVAL_AUT_60;Radiación solar global horaria VALIDADA;Horaria;14/01/2010 0:00;0;50;;900
29045120;FLORES LAS [29045120];11.04;-7.482.083.333;8;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 02 - Atlántico-Bolivar-Sucre;Atlantico;Barranquilla;15/04/1971 0:00;;RAD SOLAR;RSGVAL_AUT_60;Radiación solar global horaria VALIDADA;Horaria;14/01/2010 1:00;0;50;;900
29045120;FLORES LAS [29045120];11.04;-7.482.083.333;8;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 02 - Atlántico-Bolivar-Sucre;Atlantico;Barranquilla;15/04/1971 0:00;;RAD SOLAR;RSGVAL_AUT_60;Radiación solar global horaria VALIDADA;Horaria;14/01/2010 2:00;0;50;;900
29045120;FLORES LAS [29045120];11.04;-7.482.083.333;8;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 02 - Atlántico-Bolivar-Sucre;Atlantico;Barranquilla;15/04/1971 0:00;;RAD SOLAR;RSGVAL_AUT_60;Radiación solar global horaria VALIDADA;Horaria;14/01/2010 3:00;0;50;;900
29045120;FLORES LAS [29045120];11.04;-7.482.083.333;8;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 02 - Atlántico-Bolivar-Sucre;Atlantico;Barranquilla;15/04/1971 0:00;;RAD SOLAR;RSGVAL_AUT_60;Radiación solar global horaria VALIDADA;Horaria;14/01/2010 4:00;0;50;;900
29045120;FLORES LAS [29045120];11.04;-7.482.083.333;8;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 02 - Atlántico-Bolivar-Sucre;Atlantico;Barranquilla;15/04/1971 0:00;;RAD SOLAR;RSGVAL_AUT_60;Radiación solar global horaria VALIDADA;Horaria;14/01/2010 5:00;0;50;;900
29045120;FLORES LAS [29045120];11.04;-7.482.083.333;8;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 02 - Atlántico-Bolivar-Sucre;Atlantico;Barranquilla;15/04/1971 0:00;;RAD SOLAR;RSGVAL_AUT_60;Radiación solar global horaria VALIDADA;Horaria;14/01/2010 6:00;0;50;;900
29045120;FLORES LAS [29045120];11.04;-7.482.083.333;8;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 02 - Atlántico-Bolivar-Sucre;Atlantico;Barranquilla;15/04/1971 0:00;;RAD SOLAR;RSGVAL_AUT_60;Radiación solar global horaria VALIDADA;Horaria;14/01/2010 7:00;18.1;50;;900
29045120;FLORES LAS [29045120];11.04;-7.482.083.333;8;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 02 - Atlántico-Bolivar-Sucre;Atlantico;Barranquilla;15/04/1971 0:00;;RAD SOLAR;RSGVAL_AUT_60;Radiación solar global horaria VALIDADA;Horaria;14/01/2010 8:00;117;50;;900
29045120;FLORES LAS [29045120];11.04;-7.482.083.333;8;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 02 - Atlántico-Bolivar-Sucre;Atlantico;Barranquilla;15/04/1971 0:00;;RAD SOLAR;RSGVAL_AUT_60;Radiación solar global horaria VALIDADA;Horaria;14/01/2010 9:00;293.5;50;;900
29045120;FLORES LAS [29045120];11.04;-7.482.083.333;8;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 02 - Atlántico-Bolivar-Sucre;Atlantico;Barranquilla;15/04/1971 0:00;;RAD SOLAR;RSGVAL_AUT_60;Radiación solar global horaria VALIDADA;Horaria;14/01/2010 10:00;524.2;50;;900
29045120;FLORES LAS [29045120];11.04;-7.482.083.333;8;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 02 - Atlántico-Bolivar-Sucre;Atlantico;Barranquilla;15/04/1971 0:00;;RAD SOLAR;RSGVAL_AUT_60;Radiación solar global horaria VALIDADA;Horaria;14/01/2010 11:00;668.8;50;;900
29045120;FLORES LAS [29045120];11.04;-7.482.083.333;8;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 02 - Atlántico-Bolivar-Sucre;Atlantico;Barranquilla;15/04/1971 0:00;;RAD SOLAR;RSGVAL_AUT_60;Radiación solar global horaria VALIDADA;Horaria;14/01/2010 12:00;750.7;50;;900
29045120;FLORES LAS [29045120];11.04;-7.482.083.333;8;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 02 - Atlántico-Bolivar-Sucre;Atlantico;Barranquilla;15/04/1971 0:00;;RAD SOLAR;RSGVAL_AUT_60;Radiación solar global horaria VALIDADA;Horaria;14/01/2010 13:00;775.1;50;;900
29045120;FLORES LAS [29045120];11.04;-7.482.083.333;8;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 02 - Atlántico-Bolivar-Sucre;Atlantico;Barranquilla;15/04/1971 0:00;;RAD SOLAR;RSGVAL_AUT_60;Radiación solar global horaria VALIDADA;Horaria;14/01/2010 14:00;728.3;50;;900
29045120;FLORES LAS [29045120];11.04;-7.482.083.333;8;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 02 - Atlántico-Bolivar-Sucre;Atlantico;Barranquilla;15/04/1971 0:00;;RAD SOLAR;RSGVAL_AUT_60;Radiación solar global horaria VALIDADA;Horaria;14/01/2010 15:00;622;50;;900
29045120;FLORES LAS [29045120];11.04;-7.482.083.333;8;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 02 - Atlántico-Bolivar-Sucre;Atlantico;Barranquilla;15/04/1971 0:00;;RAD SOLAR;RSGVAL_AUT_60;Radiación solar global horaria VALIDADA;Horaria;14/01/2010 16:00;457.2;50;;900
29045120;FLORES LAS [29045120];11.04;-7.482.083.333;8;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 02 - Atlántico-Bolivar-Sucre;Atlantico;Barranquilla;15/04/1971 0:00;;RAD SOLAR;RSGVAL_AUT_60;Radiación solar global horaria VALIDADA;Horaria;14/01/2010 17:00;249.9;50;;900
29045120;FLORES LAS [29045120];11.04;-7.482.083.333;8;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 02 - Atlántico-Bolivar-Sucre;Atlantico;Barranquilla;15/04/1971 0:00;;RAD SOLAR;RSGVAL_AUT_60;Radiación solar global horaria VALIDADA;Horaria;14/01/2010 18:00;52.1;50;;900
29045120;FLORES LAS [29045120];11.04;-7.482.083.333;8;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 02 - Atlántico-Bolivar-Sucre;Atlantico;Barranquilla;15/04/1971 0:00;;RAD SOLAR;RSGVAL_AUT_60;Radiación solar global horaria VALIDADA;Horaria;14/01/2010 19:00;0;50;;900
29045120;FLORES LAS [29045120];11.04;-7.482.083.333;8;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 02 - Atlántico-Bolivar-Sucre;Atlantico;Barranquilla;15/04/1971 0:00;;RAD SOLAR;RSGVAL_AUT_60;Radiación solar global horaria VALIDADA;Horaria;14/01/2010 20:00;0;50;;900
29045120;FLORES LAS [29045120];11.04;-7.482.083.333;8;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 02 - Atlántico-Bolivar-Sucre;Atlantico;Barranquilla;15/04/1971 0:00;;RAD SOLAR;RSGVAL_AUT_60;Radiación solar global horaria VALIDADA;Horaria;14/01/2010 21:00;0;50;;900
29045120;FLORES LAS [29045120];11.04;-7.482.083.333;8;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 02 - Atlántico-Bolivar-Sucre;Atlantico;Barranquilla;15/04/1971 0:00;;RAD SOLAR;RSGVAL_AUT_60;Radiación solar global horaria VALIDADA;Horaria;14/01/2010 22:00;0;50;;900
29045120;FLORES LAS [29045120];11.04;-7.482.083.333;8;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 02 - Atlántico-Bolivar-Sucre;Atlantico;Barranquilla;15/04/1971 0:00;;RAD SOLAR;RSGVAL_AUT_60;Radiación solar global horaria VALIDADA;Horaria;14/01/2010 23:00;0;50;;900
29045120;FLORES LAS [29045120];11.04;-7.482.083.333;8;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 02 - Atlántico-Bolivar-Sucre;Atlantico;Barranquilla;15/04/1971 0:00;;RAD SOLAR;RSGVAL_AUT_60;Radiación solar global horaria VALIDADA;Horaria;15/01/2010 0:00;0;50;;900
29045120;FLORES LAS [29045120];11.04;-7.482.083.333;8;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 02 - Atlántico-Bolivar-Sucre;Atlantico;Barranquilla;15/04/1971 0:00;;RAD SOLAR;RSGVAL_AUT_60;Radiación solar global horaria VALIDADA;Horaria;15/01/2010 1:00;0;50;;900
29045120;FLORES LAS [29045120];11.04;-7.482.083.333;8;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 02 - Atlántico-Bolivar-Sucre;Atlantico;Barranquilla;15/04/1971 0:00;;RAD SOLAR;RSGVAL_AUT_60;Radiación solar global horaria VALIDADA;Horaria;15/01/2010 2:00;0;50;;900
29045120;FLORES LAS [29045120];11.04;-7.482.083.333;8;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 02 - Atlántico-Bolivar-Sucre;Atlantico;Barranquilla;15/04/1971 0:00;;RAD SOLAR;RSGVAL_AUT_60;Radiación solar global horaria VALIDADA;Horaria;15/01/2010 3:00;0;50;;900
29045120;FLORES LAS [29045120];11.04;-7.482.083.333;8;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 02 - Atlántico-Bolivar-Sucre;Atlantico;Barranquilla;15/04/1971 0:00;;RAD SOLAR;RSGVAL_AUT_60;Radiación solar global horaria VALIDADA;Horaria;15/01/2010 4:00;0;50;;900
29045120;FLORES LAS [29045120];11.04;-7.482.083.333;8;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 02 - Atlántico-Bolivar-Sucre;Atlantico;Barranquilla;15/04/1971 0:00;;RAD SOLAR;RSGVAL_AUT_60;Radiación solar global horaria VALIDADA;Horaria;15/01/2010 5:00;0;50;;900
29045120;FLORES LAS [29045120];11.04;-7.482.083.333;8;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 02 - Atlántico-Bolivar-Sucre;Atlantico;Barranquilla;15/04/1971 0:00;;RAD SOLAR;RSGVAL_AUT_60;Radiación solar global horaria VALIDADA;Horaria;15/01/2010 7:00;18.1;50;;900
29045120;FLORES LAS [29045120];11.04;-7.482.083.333;8;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 02 - Atlántico-Bolivar-Sucre;Atlantico;Barranquilla;15/04/1971 0:00;;RAD SOLAR;RSGVAL_AUT_60;Radiación solar global horaria VALIDADA;Horaria;15/01/2010 8:00;141.4;50;;900
29045120;FLORES LAS [29045120];11.04;-7.482.083.333;8;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 02 - Atlántico-Bolivar-Sucre;Atlantico;Barranquilla;15/04/1971 0:00;;RAD SOLAR;RSGVAL_AUT_60;Radiación solar global horaria VALIDADA;Horaria;15/01/2010 9:00;340.2;50;;900
29045120;FLORES LAS [29045120];11.04;-7.482.083.333;8;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 02 - Atlántico-Bolivar-Sucre;Atlantico;Barranquilla;15/04/1971 0:00;;RAD SOLAR;RSGVAL_AUT_60;Radiación solar global horaria VALIDADA;Horaria;15/01/2010 10:00;530.6;50;;900
29045120;FLORES LAS [29045120];11.04;-7.482.083.333;8;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 02 - Atlántico-Bolivar-Sucre;Atlantico;Barranquilla;15/04/1971 0:00;;RAD SOLAR;RSGVAL_AUT_60;Radiación solar global horaria VALIDADA;Horaria;15/01/2010 12:00;758.1;50;;900
29045120;FLORES LAS [29045120];11.04;-7.482.083.333;8;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 02 - Atlántico-Bolivar-Sucre;Atlantico;Barranquilla;15/04/1971 0:00;;RAD SOLAR;RSGVAL_AUT_60;Radiación solar global horaria VALIDADA;Horaria;15/01/2010 13:00;780.4;50;;900
29045120;FLORES LAS [29045120];11.04;-7.482.083.333;8;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 02 - Atlántico-Bolivar-Sucre;Atlantico;Barranquilla;15/04/1971 0:00;;RAD SOLAR;RSGVAL_AUT_60;Radiación solar global horaria VALIDADA;Horaria;15/01/2010 14:00;732.6;50;;900
29045120;FLORES LAS [29045120];11.04;-7.482.083.333;8;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 02 - Atlántico-Bolivar-Sucre;Atlantico;Barranquilla;15/04/1971 0:00;;RAD SOLAR;RSGVAL_AUT_60;Radiación solar global horaria VALIDADA;Horaria;15/01/2010 15:00;620.9;50;;900
29045120;FLORES LAS [29045120];11.04;-7.482.083.333;8;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 02 - Atlántico-Bolivar-Sucre;Atlantico;Barranquilla;15/04/1971 0:00;;RAD SOLAR;RSGVAL_AUT_60;Radiación solar global horaria VALIDADA;Horaria;15/01/2010 16:00;461.5;50;;900
29045120;FLORES LAS [29045120];11.04;-7.482.083.333;8;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 02 - Atlántico-Bolivar-Sucre;Atlantico;Barranquilla;15/04/1971 0:00;;RAD SOLAR;RSGVAL_AUT_60;Radiación solar global horaria VALIDADA;Horaria;15/01/2010 17:00;257.3;50;;900
29045120;FLORES LAS [29045120];11.04;-7.482.083.333;8;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 02 - Atlántico-Bolivar-Sucre;Atlantico;Barranquilla;15/04/1971 0:00;;RAD SOLAR;RSGVAL_AUT_60;Radiación solar global horaria VALIDADA;Horaria;15/01/2010 18:00;54.2;50;;900
29045120;FLORES LAS [29045120];11.04;-7.482.083.333;8;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 02 - Atlántico-Bolivar-Sucre;Atlantico;Barranquilla;15/04/1971 0:00;;RAD SOLAR;RSGVAL_AUT_60;Radiación solar global horaria VALIDADA;Horaria;15/01/2010 19:00;0;50;;900
29045120;FLORES LAS [29045120];11.04;-7.482.083.333;8;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 02 - Atlántico-Bolivar-Sucre;Atlantico;Barranquilla;15/04/1971 0:00;;RAD SOLAR;RSGVAL_AUT_60;Radiación solar global horaria VALIDADA;Horaria;15/01/2010 20:00;0;50;;900
29045120;FLORES LAS [29045120];11.04;-7.482.083.333;8;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 02 - Atlántico-Bolivar-Sucre;Atlantico;Barranquilla;15/04/1971 0:00;;RAD SOLAR;RSGVAL_AUT_60;Radiación solar global horaria VALIDADA;Horaria;15/01/2010 21:00;0;50;;900
29045120;FLORES LAS [29045120];11.04;-7.482.083.333;8;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 02 - Atlántico-Bolivar-Sucre;Atlantico;Barranquilla;15/04/1971 0:00;;RAD SOLAR;RSGVAL_AUT_60;Radiación solar global horaria VALIDADA;Horaria;15/01/2010 22:00;0;50;;900
29045120;FLORES LAS [29045120];11.04;-7.482.083.333;8;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 02 - Atlántico-Bolivar-Sucre;Atlantico;Barranquilla;15/04/1971 0:00;;RAD SOLAR;RSGVAL_AUT_60;Radiación solar global horaria VALIDADA;Horaria;15/01/2010 23:00;0;50;;900
29045120;FLORES LAS [29045120];11.04;-7.482.083.333;8;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 02 - Atlántico-Bolivar-Sucre;Atlantico;Barranquilla;15/04/1971 0:00;;RAD SOLAR;RSGVAL_AUT_60;Radiación solar global horaria VALIDADA;Horaria;16/01/2010 0:00;0;50;;900
29045120;FLORES LAS [29045120];11.04;-7.482.083.333;8;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 02 - Atlántico-Bolivar-Sucre;Atlantico;Barranquilla;15/04/1971 0:00;;RAD SOLAR;RSGVAL_AUT_60;Radiación solar global horaria VALIDADA;Horaria;16/01/2010 1:00;0;50;;900
29045120;FLORES LAS [29045120];11.04;-7.482.083.333;8;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 02 - Atlántico-Bolivar-Sucre;Atlantico;Barranquilla;15/04/1971 0:00;;RAD SOLAR;RSGVAL_AUT_60;Radiación solar global horaria VALIDADA;Horaria;16/01/2010 2:00;0;50;;900
29045120;FLORES LAS [29045120];11.04;-7.482.083.333;8;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 02 - Atlántico-Bolivar-Sucre;Atlantico;Barranquilla;15/04/1971 0:00;;RAD SOLAR;RSGVAL_AUT_60;Radiación solar global horaria VALIDADA;Horaria;16/01/2010 3:00;0;50;;900
29045120;FLORES LAS [29045120];11.04;-7.482.083.333;8;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 02 - Atlántico-Bolivar-Sucre;Atlantico;Barranquilla;15/04/1971 0:00;;RAD SOLAR;RSGVAL_AUT_60;Radiación solar global horaria VALIDADA;Horaria;16/01/2010 7:00;19.1;50;;900
29045120;FLORES LAS [29045120];11.04;-7.482.083.333;8;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 02 - Atlántico-Bolivar-Sucre;Atlantico;Barranquilla;15/04/1971 0:00;;RAD SOLAR;RSGVAL_AUT_60;Radiación solar global horaria VALIDADA;Horaria;16/01/2010 8:00;140.4;50;;900
29045120;FLORES LAS [29045120];11.04;-7.482.083.333;8;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 02 - Atlántico-Bolivar-Sucre;Atlantico;Barranquilla;15/04/1971 0:00;;RAD SOLAR;RSGVAL_AUT_60;Radiación solar global horaria VALIDADA;Horaria;16/01/2010 9:00;338.1;50;;900
29045120;FLORES LAS [29045120];11.04;-7.482.083.333;8;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 02 - Atlántico-Bolivar-Sucre;Atlantico;Barranquilla;15/04/1971 0:00;;RAD SOLAR;RSGVAL_AUT_60;Radiación solar global horaria VALIDADA;Horaria;16/01/2010 10:00;533.8;50;;900
29045120;FLORES LAS [29045120];11.04;-7.482.083.333;8;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 02 - Atlántico-Bolivar-Sucre;Atlantico;Barranquilla;15/04/1971 0:00;;RAD SOLAR;RSGVAL_AUT_60;Radiación solar global horaria VALIDADA;Horaria;16/01/2010 11:00;681.6;50;;900
29045120;FLORES LAS [29045120];11.04;-7.482.083.333;8;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 02 - Atlántico-Bolivar-Sucre;Atlantico;Barranquilla;15/04/1971 0:00;;RAD SOLAR;RSGVAL_AUT_60;Radiación solar global horaria VALIDADA;Horaria;16/01/2010 12:00;763.4;50;;900
29045120;FLORES LAS [29045120];11.04;-7.482.083.333;8;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 02 - Atlántico-Bolivar-Sucre;Atlantico;Barranquilla;15/04/1971 0:00;;RAD SOLAR;RSGVAL_AUT_60;Radiación solar global horaria VALIDADA;Horaria;16/01/2010 13:00;784.7;50;;900
29045120;FLORES LAS [29045120];11.04;-7.482.083.333;8;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 02 - Atlántico-Bolivar-Sucre;Atlantico;Barranquilla;15/04/1971 0:00;;RAD SOLAR;RSGVAL_AUT_60;Radiación solar global horaria VALIDADA;Horaria;16/01/2010 14:00;731.5;50;;900
29045120;FLORES LAS [29045120];11.04;-7.482.083.333;8;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 02 - Atlántico-Bolivar-Sucre;Atlantico;Barranquilla;15/04/1971 0:00;;RAD SOLAR;RSGVAL_AUT_60;Radiación solar global horaria VALIDADA;Horaria;16/01/2010 15:00;625.2;50;;900
29045120;FLORES LAS [29045120];11.04;-7.482.083.333;8;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 02 - Atlántico-Bolivar-Sucre;Atlantico;Barranquilla;15/04/1971 0:00;;RAD SOLAR;RSGVAL_AUT_60;Radiación solar global horaria VALIDADA;Horaria;16/01/2010 16:00;461.5;50;;900
29045120;FLORES LAS [29045120];11.04;-7.482.083.333;8;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 02 - Atlántico-Bolivar-Sucre;Atlantico;Barranquilla;15/04/1971 0:00;;RAD SOLAR;RSGVAL_AUT_60;Radiación solar global horaria VALIDADA;Horaria;16/01/2010 17:00;256.2;50;;900
29045120;FLORES LAS [29045120];11.04;-7.482.083.333;8;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 02 - Atlántico-Bolivar-Sucre;Atlantico;Barranquilla;15/04/1971 0:00;;RAD SOLAR;RSGVAL_AUT_60;Radiación solar global horaria VALIDADA;Horaria;16/01/2010 18:00;55.3;50;;900
29045120;FLORES LAS [29045120];11.04;-7.482.083.333;8;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 02 - Atlántico-Bolivar-Sucre;Atlantico;Barranquilla;15/04/1971 0:00;;RAD SOLAR;RSGVAL_AUT_60;Radiación solar global horaria VALIDADA;Horaria;16/01/2010 19:00;0;50;;900
29045120;FLORES LAS [29045120];11.04;-7.482.083.333;8;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 02 - Atlántico-Bolivar-Sucre;Atlantico;Barranquilla;15/04/1971 0:00;;RAD SOLAR;RSGVAL_AUT_60;Radiación solar global horaria VALIDADA;Horaria;16/01/2010 20:00;0;50;;900
29045120;FLORES LAS [29045120];11.04;-7.482.083.333;8;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 02 - Atlántico-Bolivar-Sucre;Atlantico;Barranquilla;15/04/1971 0:00;;RAD SOLAR;RSGVAL_AUT_60;Radiación solar global horaria VALIDADA;Horaria;16/01/2010 21:00;0;50;;900
29045120;FLORES LAS [29045120];11.04;-7.482.083.333;8;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 02 - Atlántico-Bolivar-Sucre;Atlantico;Barranquilla;15/04/1971 0:00;;RAD SOLAR;RSGVAL_AUT_60;Radiación solar global horaria VALIDADA;Horaria;16/01/2010 22:00;0;50;;900
29045120;FLORES LAS [29045120];11.04;-7.482.083.333;8;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 02 - Atlántico-Bolivar-Sucre;Atlantico;Barranquilla;15/04/1971 0:00;;RAD SOLAR;RSGVAL_AUT_60;Radiación solar global horaria VALIDADA;Horaria;16/01/2010 23:00;0;50;;900
29045120;FLORES LAS [29045120];11.04;-7.482.083.333;8;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 02 - Atlántico-Bolivar-Sucre;Atlantico;Barranquilla;15/04/1971 0:00;;RAD SOLAR;RSGVAL_AUT_60;Radiación solar global horaria VALIDADA;Horaria;17/01/2010 0:00;0;50;;900
29045120;FLORES LAS [29045120];11.04;-7.482.083.333;8;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 02 - Atlántico-Bolivar-Sucre;Atlantico;Barranquilla;15/04/1971 0:00;;RAD SOLAR;RSGVAL_AUT_60;Radiación solar global horaria VALIDADA;Horaria;17/01/2010 1:00;0;50;;900
